PolicyID,CustomerID,IssueDate,Premium,Status,StatusDate,CohortFlag,AgeBand,Product,Channel
8639,1545,2019-04-28,4400.25,Active,2023-03-22,B,18-30,Term Life,Online
8640,79,2019-06-11,2993.14,Active,2020-03-24,B,18-30,Annuity,Online
8641,898,2023-08-04,2827.13,Active,2023-12-05,B,61+,Endowment,Branch
8642,2969,2019-06-16,4931.4,Lapsed,2021-11-25,A,46-60,Endowment,Agent
8643,781,2019-10-27,3183.45,Active,2020-03-24,A,18-30,Whole Life,Branch
8644,226,2024-09-06,3304.44,Active,2025-12-27,A,61+,Term Life,Online
8645,1075,2020-07-15,2867.52,Active,2020-09-11,A,18-30,Annuity,Referral
8646,1210,2022-09-09,2020.91,Active,2022-11-10,B,31-45,Whole Life,Branch
8647,1058,2022-02-18,2026.75,Active,2022-12-15,A,31-45,Annuity,Online
8648,803,2023-04-01,2287.16,Active,2023-07-10,B,31-45,Endowment,Online
8649,742,2020-07-14,3713.6,Active,2020-08-01,A,46-60,Endowment,Branch
8650,2179,2022-04-02,2447.28,Surrendered,2024-11-09,B,31-45,Term Life,Referral
8651,2680,2023-08-17,1375.11,Active,2023-09-07,A,46-60,Endowment,Agent
8652,2886,2019-11-08,985.22,Active,2021-02-11,B,18-30,Term Life,Branch
8653,2807,2022-10-01,1729.6,Active,2023-02-25,A,18-30,Endowment,Referral
8654,704,2024-03-26,1811.28,Active,2026-12-10,B,18-30,Endowment,Agent
8655,2545,2020-08-03,2080.0,Active,2024-11-09,A,18-30,Whole Life,Agent
8656,1427,2021-09-03,3329.71,Active,2022-01-30,A,31-45,Endowment,Online
8657,2371,2019-06-26,626.47,Active,2020-05-17,A,18-30,Annuity,Branch
8658,615,2020-05-28,1005.2,Lapsed,2021-11-20,A,31-45,Annuity,Agent
8659,329,2019-04-29,766.03,Active,2019-06-16,B,18-30,Whole Life,Online
8660,1396,2023-03-23,632.31,Claimed,2024-06-16,B,18-30,Whole Life,Agent
8661,1484,2021-02-05,1370.99,Active,2023-06-18,B,31-45,Endowment,Agent
8662,133,2021-08-30,5223.29,Active,2021-11-09,A,46-60,Whole Life,Agent
8663,835,2021-07-04,3278.23,Active,2023-04-30,A,31-45,Term Life,Online
8664,2699,2022-12-08,4963.43,Active,2023-01-21,A,46-60,Whole Life,Agent
8665,121,2020-08-09,2213.09,Surrendered,2021-06-11,A,61+,Annuity,Online
8666,2654,2019-12-17,1197.45,Active,2020-05-16,B,31-45,Term Life,Online
8667,1476,2023-03-10,2327.57,Active,2023-10-28,B,46-60,Annuity,Agent
8668,965,2023-01-13,3175.23,Active,2023-05-23,B,61+,Whole Life,Agent
8669,129,2020-05-10,5029.72,Surrendered,2020-08-28,B,46-60,Whole Life,Online
8670,1599,2024-02-14,1962.35,Active,2025-06-24,B,31-45,Whole Life,Agent
8671,2077,2019-09-30,3119.89,Active,2019-12-31,A,61+,Endowment,Branch
8672,2770,2024-09-30,1980.9,Active,2025-04-09,B,46-60,Annuity,Referral
8673,1548,2019-09-20,4873.74,Lapsed,2020-01-15,B,31-45,Endowment,Agent
8674,333,2024-12-20,1091.84,Active,2025-03-29,B,46-60,Endowment,Agent
8675,1154,2023-05-16,3884.46,Active,2024-05-10,B,18-30,Endowment,Referral
8676,1317,2024-08-25,3105.7,Active,2024-09-10,A,18-30,Annuity,Branch
8677,1197,2023-10-31,3304.56,Active,2025-05-20,A,18-30,Term Life,Online
8678,2992,2019-07-14,2659.08,Lapsed,2020-04-27,A,61+,Whole Life,Referral
8679,1430,2023-11-22,3504.89,Active,2025-08-26,B,61+,Endowment,Online
8680,356,2023-01-06,2266.17,Active,2023-04-03,B,31-45,Annuity,Referral
8681,139,2021-12-07,1148.89,Surrendered,2023-03-03,B,61+,Annuity,Online
8682,1527,2023-11-06,3501.34,Active,2024-05-23,A,46-60,Whole Life,Online
8683,1198,2022-02-18,2323.49,Active,2022-03-19,A,61+,Endowment,Branch
8684,29,2023-03-03,653.85,Active,2024-07-24,A,61+,Term Life,Online
8685,931,2021-04-11,1557.85,Lapsed,2022-09-17,B,61+,Whole Life,Branch
8686,2544,2020-07-15,3145.98,Active,2020-11-07,A,18-30,Term Life,Branch
8687,1014,2019-02-10,312.64,Active,2021-08-02,A,31-45,Endowment,Agent
8688,2703,2023-01-19,6438.14,Lapsed,2024-06-28,A,61+,Whole Life,Online
8689,828,2020-01-06,29.27,Active,2020-05-18,B,31-45,Endowment,Referral
8690,351,2022-04-20,3052.34,Lapsed,2022-07-28,B,46-60,Endowment,Online
8691,2602,2020-10-18,1266.59,Lapsed,2021-05-17,A,31-45,Annuity,Agent
8692,2025,2020-08-12,3173.02,Active,2020-12-16,A,31-45,Term Life,Agent
8693,299,2019-08-19,4125.47,Lapsed,2019-11-16,A,61+,Term Life,Online
8694,1744,2021-03-19,4534.55,Active,2021-09-20,A,46-60,Whole Life,Branch
8695,1866,2022-10-03,1292.36,Lapsed,2022-10-12,B,18-30,Endowment,Referral
8696,1216,2020-04-23,859.84,Lapsed,2020-10-27,B,46-60,Whole Life,Referral
8697,1696,2022-05-17,3460.01,Active,2022-08-16,A,18-30,Whole Life,Online
8698,2112,2023-11-08,3882.29,Active,2024-02-28,A,18-30,Endowment,Agent
8699,755,2024-10-01,3224.28,Active,2024-11-01,A,18-30,Term Life,Online
8700,770,2024-02-28,3449.13,Active,2025-01-17,A,18-30,Whole Life,Online
8701,1239,2021-10-30,965.02,Active,2022-06-20,A,31-45,Whole Life,Online
8702,834,2023-10-29,1509.0,Lapsed,2025-03-18,B,18-30,Whole Life,Branch
8703,2214,2021-01-17,2365.06,Active,2025-05-23,B,31-45,Endowment,Branch
8704,1907,2020-04-08,4858.4,Active,2020-05-24,B,46-60,Whole Life,Agent
8705,1565,2021-01-23,3360.31,Lapsed,2021-05-19,A,18-30,Term Life,Branch
8706,1219,2024-01-15,4647.14,Active,2025-03-08,A,61+,Annuity,Branch
8707,506,2020-08-05,3408.45,Lapsed,2020-11-11,B,18-30,Term Life,Agent
8708,1358,2019-01-19,7551.65,Active,2019-01-30,A,18-30,Endowment,Branch
8709,2841,2019-02-24,2693.74,Active,2019-04-07,B,18-30,Annuity,Referral
8710,2881,2023-10-17,2385.69,Active,2024-05-11,A,18-30,Endowment,Referral
8711,1461,2020-12-21,3548.0,Surrendered,2021-07-14,B,61+,Endowment,Agent
8712,2906,2023-04-13,2550.68,Active,2026-11-12,B,46-60,Annuity,Agent
8713,1417,2023-04-05,1789.0,Active,2023-11-19,A,18-30,Endowment,Branch
8714,2854,2022-11-20,1050.76,Active,2024-01-07,A,61+,Term Life,Referral
8715,1173,2024-12-07,2150.69,Lapsed,2025-08-11,A,61+,Annuity,Online
8716,761,2024-11-14,3287.46,Active,2025-03-08,B,46-60,Endowment,Branch
8717,833,2024-12-07,3730.88,Active,2025-01-16,B,46-60,Whole Life,Referral
8718,1429,2023-04-10,4572.04,Active,2025-03-25,A,46-60,Term Life,Online
8719,283,2022-03-22,2068.81,Active,2022-05-21,B,61+,Annuity,Branch
8720,379,2022-06-22,5079.87,Active,2022-07-29,B,31-45,Annuity,Branch
8721,198,2023-12-01,2053.06,Active,2024-02-26,B,31-45,Endowment,Branch
8722,556,2022-03-12,2148.67,Active,2022-03-12,A,61+,Annuity,Referral
8723,356,2024-02-14,3719.13,Active,2024-03-12,B,18-30,Annuity,Online
8724,1564,2019-06-09,3077.45,Active,2020-06-11,A,61+,Endowment,Referral
8725,1041,2020-09-30,1223.63,Active,2021-01-09,A,61+,Whole Life,Referral
8726,2687,2021-11-21,2464.3,Active,2022-04-20,B,46-60,Term Life,Referral
8727,379,2019-11-30,1255.03,Active,2021-09-18,B,46-60,Term Life,Referral
8728,680,2021-06-10,1074.78,Active,2022-12-03,A,18-30,Annuity,Online
8729,2554,2024-07-09,4091.1,Lapsed,2025-03-13,B,61+,Annuity,Agent
8730,1780,2019-12-18,1733.27,Active,2020-11-28,B,18-30,Annuity,Referral
8731,899,2022-09-24,939.02,Active,2022-10-26,A,46-60,Whole Life,Online
8732,76,2021-07-14,1882.42,Active,2022-12-19,A,61+,Whole Life,Online
8733,231,2022-11-24,4421.72,Active,2023-08-16,B,61+,Endowment,Referral
8734,1740,2022-11-20,1550.04,Active,2023-09-24,B,31-45,Whole Life,Online
8735,962,2019-03-01,2294.27,Active,2020-04-03,A,46-60,Whole Life,Branch
8736,2350,2019-01-01,1277.61,Active,2019-09-11,B,18-30,Whole Life,Referral
8737,2774,2023-04-28,1710.33,Lapsed,2024-01-22,A,61+,Term Life,Online
8738,2263,2019-11-07,828.86,Surrendered,2020-07-16,A,46-60,Annuity,Branch
8739,2117,2020-12-08,625.84,Active,2021-08-15,A,18-30,Term Life,Branch
8740,393,2022-03-27,5132.88,Active,2023-08-15,A,31-45,Whole Life,Branch
8741,1109,2023-11-16,4095.49,Active,2024-06-06,A,46-60,Annuity,Branch
8742,267,2023-03-04,2259.29,Active,2023-03-05,B,18-30,Whole Life,Online
8743,1093,2022-09-25,2865.93,Active,2023-09-05,B,61+,Annuity,Branch
8744,611,2021-05-07,2013.38,Active,2024-05-24,A,46-60,Term Life,Online
8745,1371,2024-12-01,1817.53,Active,2025-03-19,A,31-45,Whole Life,Referral
8746,1009,2021-07-07,4515.13,Lapsed,2023-03-17,A,46-60,Whole Life,Referral
8747,962,2020-08-31,5244.28,Active,2021-04-09,A,18-30,Term Life,Agent
8748,2776,2019-11-05,1393.14,Active,2020-11-14,A,18-30,Whole Life,Agent
8749,673,2022-09-05,1850.76,Active,2024-11-21,A,46-60,Annuity,Branch
8750,2471,2019-07-31,8556.88,Active,2021-01-19,B,46-60,Whole Life,Agent
8751,1701,2019-07-04,3401.75,Active,2021-08-30,A,18-30,Term Life,Agent
8752,2163,2022-05-13,4377.12,Active,2022-05-16,A,61+,Endowment,Agent
8753,2268,2022-10-19,3401.67,Active,2023-01-02,B,18-30,Whole Life,Branch
8754,31,2022-05-24,1461.57,Active,2022-12-11,B,46-60,Whole Life,Agent
8755,1367,2019-09-03,2712.97,Active,2021-07-21,A,61+,Whole Life,Branch
8756,1401,2019-08-27,4392.99,Active,2021-06-22,A,31-45,Endowment,Online
8757,1154,2024-01-03,4422.49,Active,2024-03-17,A,18-30,Annuity,Agent
8758,617,2022-11-15,2069.2,Active,2023-01-10,A,31-45,Term Life,Branch
8759,539,2020-06-03,6454.93,Active,2022-03-22,A,61+,Annuity,Referral
8760,2787,2023-06-02,3751.42,Active,2024-03-12,A,31-45,Annuity,Referral
8761,871,2019-10-04,1452.28,Active,2020-09-27,B,31-45,Term Life,Online
8762,101,2021-10-02,1181.71,Active,2023-05-29,A,61+,Term Life,Agent
8763,1413,2019-08-02,1431.31,Lapsed,2019-10-27,A,61+,Annuity,Agent
8764,2740,2020-08-28,2350.4,Active,2020-10-20,B,18-30,Term Life,Branch
8765,941,2020-04-22,3222.22,Surrendered,2022-04-07,A,31-45,Whole Life,Agent
8766,341,2020-05-22,1545.23,Active,2020-07-04,B,46-60,Annuity,Agent
8767,2909,2022-01-03,1398.91,Lapsed,2022-02-05,B,46-60,Annuity,Branch
8768,1044,2024-05-31,1648.4,Active,2024-09-26,B,61+,Endowment,Online
8769,38,2019-05-22,1365.28,Lapsed,2019-10-08,A,46-60,Endowment,Online
8770,660,2023-09-14,6363.46,Surrendered,2023-12-23,B,18-30,Annuity,Agent
8771,2034,2020-04-05,2491.66,Active,2021-08-11,B,61+,Term Life,Branch
8772,1561,2020-10-31,759.32,Active,2024-06-15,A,61+,Term Life,Online
8773,1657,2024-10-02,1159.41,Active,2024-12-22,B,31-45,Whole Life,Online
8774,2976,2024-01-19,2530.66,Active,2025-07-27,B,61+,Annuity,Online
8775,1050,2023-06-07,3745.67,Lapsed,2023-06-23,B,46-60,Annuity,Online
8776,454,2020-02-04,3039.53,Active,2020-03-21,A,61+,Term Life,Branch
8777,1705,2020-10-29,2621.68,Lapsed,2021-07-20,B,31-45,Annuity,Online
8778,1347,2023-03-03,3468.3,Active,2031-01-03,B,18-30,Term Life,Referral
8779,2785,2022-08-27,7661.5,Active,2025-08-19,A,46-60,Annuity,Online
8780,819,2022-07-18,4615.86,Surrendered,2022-08-30,B,61+,Term Life,Referral
8781,773,2023-01-12,2949.01,Active,2023-04-22,A,18-30,Term Life,Referral
8782,13,2024-11-29,2628.95,Active,2027-10-28,B,31-45,Endowment,Online
8783,2963,2019-08-27,1430.86,Active,2019-10-25,A,31-45,Term Life,Agent
8784,921,2021-11-09,824.22,Lapsed,2023-03-19,A,18-30,Term Life,Online
8785,825,2022-08-05,4156.22,Active,2022-08-05,B,31-45,Whole Life,Agent
8786,2419,2023-06-05,4108.85,Lapsed,2024-06-03,B,31-45,Term Life,Online
8787,1315,2023-09-18,1614.17,Active,2024-05-24,A,31-45,Term Life,Branch
8788,2380,2023-10-07,1544.17,Active,2024-05-26,B,31-45,Whole Life,Branch
8789,2309,2023-02-24,6654.49,Active,2024-11-30,A,61+,Annuity,Referral
8790,2018,2022-06-26,1400.45,Active,2022-07-26,B,18-30,Whole Life,Branch
8791,1229,2021-11-10,3733.06,Active,2022-05-01,B,18-30,Term Life,Agent
8792,697,2023-03-16,4710.01,Active,2023-10-17,A,31-45,Annuity,Agent
8793,2735,2020-06-19,2395.75,Active,2020-08-06,B,31-45,Annuity,Referral
8794,950,2024-11-28,3007.59,Active,2024-12-30,B,18-30,Whole Life,Online
8795,2435,2021-08-06,2083.87,Active,2021-10-17,B,61+,Whole Life,Branch
8796,2869,2021-05-12,795.56,Active,2021-08-20,B,46-60,Term Life,Online
8797,2516,2021-10-18,3720.1,Active,2025-03-05,A,61+,Endowment,Online
8798,1439,2020-03-09,372.5,Active,2020-10-30,A,61+,Annuity,Branch
8799,69,2022-11-04,3757.04,Active,2023-07-22,A,46-60,Whole Life,Online
8800,1782,2021-02-21,3769.75,Lapsed,2022-05-15,A,31-45,Term Life,Agent
8801,2248,2021-09-14,3074.45,Active,2022-11-08,B,61+,Whole Life,Referral
8802,2264,2019-06-18,3048.7,Lapsed,2020-02-28,A,31-45,Endowment,Agent
8803,1970,2020-12-09,1611.5,Active,2021-05-09,A,46-60,Endowment,Branch
8804,212,2021-08-22,1437.4,Active,2022-01-15,A,61+,Term Life,Branch
8805,508,2023-05-22,3169.23,Active,2023-06-12,B,46-60,Endowment,Branch
8806,2064,2019-08-17,659.33,Active,2021-12-03,B,18-30,Annuity,Branch
8807,1522,2022-03-30,2556.33,Active,2023-09-16,A,31-45,Term Life,Online
8808,2932,2020-03-02,1836.97,Active,2021-02-21,B,61+,Term Life,Online
8809,332,2019-05-02,1778.44,Surrendered,2019-11-02,B,18-30,Annuity,Referral
8810,2765,2019-04-21,2215.87,Active,2020-03-04,A,61+,Whole Life,Branch
8811,551,2022-05-29,3996.81,Active,2023-01-26,A,31-45,Term Life,Branch
8812,1625,2024-04-11,1464.06,Active,2024-08-05,A,31-45,Whole Life,Online
8813,942,2019-03-05,1350.55,Active,2019-07-12,B,18-30,Annuity,Online
8814,2304,2022-10-09,2111.19,Active,2024-11-04,A,31-45,Annuity,Agent
8815,728,2021-06-27,1933.15,Active,2022-06-29,B,46-60,Whole Life,Referral
8816,880,2023-11-07,3908.74,Active,2023-11-07,B,46-60,Whole Life,Online
8817,2863,2023-02-17,2350.1,Active,2023-07-11,A,18-30,Whole Life,Referral
8818,649,2019-01-13,2354.11,Active,2019-06-13,B,46-60,Term Life,Branch
8819,1000,2022-03-22,475.59,Active,2023-06-12,B,31-45,Endowment,Branch
8820,1522,2019-08-27,2156.4,Active,2020-11-09,A,18-30,Term Life,Agent
8821,2519,2020-10-24,5324.47,Active,2021-06-08,B,61+,Endowment,Agent
8822,2738,2022-01-14,2564.84,Active,2025-01-18,B,46-60,Term Life,Agent
8823,1613,2020-11-24,2830.35,Active,2022-12-14,B,18-30,Whole Life,Online
8824,2748,2022-03-27,2330.81,Lapsed,2024-03-30,B,18-30,Whole Life,Referral
8825,2555,2023-02-13,4086.59,Active,2023-07-19,B,31-45,Term Life,Online
8826,1010,2024-03-17,7079.7,Active,2024-10-08,B,31-45,Annuity,Branch
8827,1551,2019-03-17,441.91,Surrendered,2019-10-01,A,18-30,Endowment,Branch
8828,804,2019-11-25,578.26,Active,2020-06-23,A,46-60,Term Life,Agent
8829,2879,2022-12-10,1522.02,Active,2025-02-20,A,46-60,Term Life,Agent
8830,214,2022-06-06,3474.24,Active,2022-09-18,A,18-30,Endowment,Referral
8831,169,2019-03-13,2119.16,Lapsed,2020-10-24,B,18-30,Whole Life,Online
8832,978,2019-08-13,3465.52,Active,2020-05-02,A,61+,Whole Life,Branch
8833,1329,2021-03-21,2374.39,Active,2021-07-03,A,61+,Whole Life,Branch
8834,146,2024-08-10,2564.93,Active,2025-05-10,A,46-60,Annuity,Agent
8835,1799,2020-11-08,2121.86,Active,2021-01-26,A,31-45,Endowment,Online
8836,516,2019-10-18,1858.18,Active,2019-11-28,A,61+,Whole Life,Branch
8837,453,2023-01-21,4939.89,Active,2024-11-15,A,18-30,Annuity,Branch
8838,60,2022-05-10,1225.27,Lapsed,2023-07-22,A,61+,Whole Life,Online
8839,528,2020-07-19,3743.18,Lapsed,2020-10-10,A,31-45,Annuity,Agent
8840,1024,2023-12-21,5413.19,Active,2026-10-27,A,31-45,Annuity,Referral
8841,2522,2020-05-25,3188.43,Active,2020-06-03,A,31-45,Whole Life,Agent
8842,1565,2021-07-12,6410.23,Active,2021-12-06,A,18-30,Annuity,Online
8843,2805,2019-01-16,838.31,Active,2019-01-23,B,46-60,Endowment,Online
8844,2830,2019-12-22,1088.95,Active,2020-02-16,A,31-45,Endowment,Online
8845,1103,2021-04-09,4613.92,Active,2021-06-20,B,31-45,Whole Life,Branch
8846,433,2022-01-06,2258.91,Active,2023-09-04,A,46-60,Term Life,Online
8847,1177,2021-12-26,3997.29,Active,2026-12-13,A,46-60,Annuity,Referral
8848,401,2023-10-13,1938.17,Lapsed,2025-10-19,B,31-45,Term Life,Agent
8849,2105,2019-08-02,3606.12,Active,2020-08-04,B,31-45,Whole Life,Branch
8850,2234,2023-09-17,2321.53,Lapsed,2024-12-28,B,18-30,Endowment,Online
8851,2446,2020-03-24,856.74,Lapsed,2020-12-19,B,18-30,Whole Life,Online
8852,605,2023-04-18,3926.57,Active,2023-11-04,B,46-60,Whole Life,Online
8853,2836,2020-12-10,1382.93,Active,2022-02-13,B,31-45,Annuity,Referral
8854,2206,2020-01-15,692.73,Active,2023-08-26,B,46-60,Annuity,Referral
8855,1811,2024-03-03,1002.38,Lapsed,2024-03-13,A,46-60,Term Life,Agent
8856,1464,2021-11-13,3638.21,Active,2022-03-30,B,61+,Term Life,Agent
8857,2637,2020-06-22,1671.09,Lapsed,2020-11-15,B,18-30,Whole Life,Referral
8858,2514,2021-01-22,2307.6,Active,2021-08-05,B,61+,Annuity,Referral
8859,2494,2020-06-18,3954.66,Active,2021-06-12,B,61+,Whole Life,Referral
8860,1774,2020-11-03,6399.34,Surrendered,2021-07-24,A,46-60,Annuity,Agent
8861,2849,2021-11-30,2108.6,Active,2021-12-06,B,18-30,Endowment,Branch
8862,1554,2020-07-21,5372.05,Surrendered,2021-01-30,B,61+,Annuity,Agent
8863,1097,2022-12-07,1267.11,Active,2023-11-24,B,18-30,Term Life,Online
8864,929,2020-02-19,2571.22,Active,2020-11-01,B,61+,Whole Life,Agent
8865,1952,2020-03-24,5906.95,Active,2022-04-13,B,61+,Annuity,Referral
8866,1974,2020-09-01,917.15,Surrendered,2021-03-05,A,46-60,Term Life,Branch
8867,2065,2024-06-24,3715.88,Lapsed,2024-06-28,A,18-30,Term Life,Agent
8868,1555,2023-12-03,1421.12,Lapsed,2024-04-03,A,61+,Whole Life,Branch
8869,2779,2020-12-05,3063.43,Active,2021-01-27,B,31-45,Term Life,Online
8870,326,2021-12-01,2430.09,Active,2022-03-16,B,31-45,Whole Life,Branch
8871,995,2021-01-03,4298.43,Active,2021-06-16,A,18-30,Whole Life,Agent
8872,613,2021-03-10,4368.47,Active,2022-04-26,A,31-45,Annuity,Online
8873,2594,2024-08-19,1658.58,Active,2025-01-09,A,46-60,Endowment,Agent
8874,596,2024-02-04,3385.34,Lapsed,2026-03-31,A,18-30,Annuity,Referral
8875,921,2024-12-26,1840.58,Active,2025-05-04,A,31-45,Term Life,Agent
8876,842,2024-03-05,369.27,Active,2024-04-27,A,18-30,Endowment,Referral
8877,1226,2020-12-31,3470.16,Lapsed,2021-03-08,A,46-60,Term Life,Online
8878,344,2019-07-15,1192.23,Surrendered,2022-04-05,A,18-30,Endowment,Online
8879,1877,2022-01-02,2262.97,Active,2022-08-11,A,31-45,Whole Life,Agent
8880,859,2023-06-27,5382.24,Lapsed,2024-01-01,A,46-60,Term Life,Online
8881,1424,2023-07-17,3415.19,Active,2023-08-12,A,46-60,Endowment,Agent
8882,445,2022-01-30,1737.51,Active,2023-05-27,B,46-60,Annuity,Branch
8883,1789,2019-09-21,1344.42,Active,2020-11-27,A,46-60,Whole Life,Branch
8884,222,2021-07-08,2867.72,Active,2021-12-26,B,61+,Whole Life,Agent
8885,592,2019-06-10,7603.73,Active,2020-08-12,B,46-60,Term Life,Branch
8886,1031,2022-06-10,1841.15,Active,2022-11-24,B,46-60,Term Life,Referral
8887,1296,2023-12-16,5754.28,Lapsed,2024-01-12,B,61+,Endowment,Referral
8888,1018,2021-02-08,4905.82,Active,2022-06-12,B,46-60,Whole Life,Agent
8889,2064,2019-11-07,1470.71,Active,2023-03-16,A,31-45,Whole Life,Online
8890,1448,2019-08-15,3563.53,Active,2020-08-30,B,18-30,Term Life,Branch
8891,2046,2019-09-30,3466.03,Active,2020-01-26,A,18-30,Whole Life,Referral
8892,524,2019-11-13,2734.14,Active,2020-03-06,A,18-30,Annuity,Online
8893,2851,2024-04-06,926.0,Active,2026-11-27,A,46-60,Endowment,Referral
8894,2069,2023-02-01,1515.51,Lapsed,2023-06-12,A,61+,Whole Life,Referral
8895,2276,2024-03-09,1701.93,Active,2025-08-24,B,18-30,Whole Life,Agent
8896,1809,2023-05-21,1094.05,Active,2024-05-30,B,61+,Whole Life,Agent
8897,1312,2023-11-28,2949.41,Active,2024-10-20,B,18-30,Endowment,Branch
8898,2857,2022-12-21,1845.71,Active,2023-03-03,A,18-30,Term Life,Referral
8899,1307,2024-04-09,7202.56,Active,2024-04-21,B,46-60,Annuity,Referral
8900,2452,2020-07-20,1022.17,Active,2021-03-21,A,46-60,Term Life,Online
8901,1090,2019-09-09,2702.36,Active,2024-02-14,B,61+,Whole Life,Agent
8902,1673,2023-04-06,323.58,Active,2023-06-24,A,18-30,Annuity,Agent
8903,437,2020-11-05,3472.19,Lapsed,2021-08-12,A,31-45,Whole Life,Referral
8904,829,2024-10-16,987.05,Active,2025-11-25,B,31-45,Endowment,Online
8905,2982,2023-05-22,1381.74,Active,2024-01-18,B,18-30,Endowment,Online
8906,259,2020-05-28,1970.24,Active,2021-02-10,A,18-30,Endowment,Agent
8907,2004,2020-03-17,2847.69,Active,2021-04-16,B,31-45,Whole Life,Online
8908,1990,2019-01-01,2319.0,Active,2020-09-07,A,18-30,Term Life,Referral
8909,103,2022-02-12,1252.31,Active,2022-07-09,B,61+,Term Life,Branch
8910,993,2021-06-21,754.32,Active,2023-10-06,A,18-30,Whole Life,Online
8911,769,2023-06-12,5121.7,Active,2024-02-09,A,46-60,Whole Life,Branch
8912,1125,2022-05-05,1339.28,Active,2023-06-04,A,46-60,Annuity,Referral
8913,1222,2021-05-05,1593.77,Active,2021-06-15,B,31-45,Endowment,Online
8914,2861,2021-10-14,2136.57,Active,2022-06-18,A,18-30,Term Life,Referral
8915,2274,2022-03-29,5223.87,Active,2022-04-03,A,46-60,Term Life,Agent
8916,2991,2020-08-07,1392.89,Active,2021-02-04,A,18-30,Annuity,Agent
8917,2511,2020-03-30,1333.3,Active,2020-04-19,B,61+,Annuity,Online
8918,237,2019-07-15,2509.09,Surrendered,2021-10-21,B,46-60,Whole Life,Online
8919,1145,2020-08-21,972.3,Lapsed,2021-10-02,A,31-45,Whole Life,Referral
8920,2554,2022-08-25,2820.74,Surrendered,2024-03-19,B,18-30,Whole Life,Agent
8921,2862,2023-10-26,3419.66,Active,2024-06-12,A,31-45,Endowment,Online
8922,767,2020-07-09,3978.34,Active,2022-06-06,A,46-60,Term Life,Agent
8923,2682,2023-02-26,2473.87,Active,2025-03-20,B,46-60,Annuity,Agent
8924,991,2020-03-14,6474.72,Active,2020-08-22,A,46-60,Term Life,Agent
8925,2666,2019-12-25,2238.48,Active,2020-06-14,A,61+,Whole Life,Branch
8926,1760,2021-11-23,1214.45,Active,2022-08-09,B,61+,Endowment,Referral
8927,2321,2022-01-16,3584.44,Active,2022-01-31,A,46-60,Term Life,Branch
8928,2280,2024-08-25,2044.36,Active,2030-02-09,A,18-30,Whole Life,Branch
8929,2816,2020-02-25,6627.28,Active,2020-08-05,B,61+,Annuity,Agent
8930,496,2020-07-06,2224.91,Active,2021-02-23,A,46-60,Whole Life,Agent
8931,1048,2022-02-23,116.24,Surrendered,2023-07-21,A,18-30,Whole Life,Online
8932,1727,2021-10-28,2863.84,Active,2022-03-05,A,31-45,Term Life,Branch
8933,2550,2023-01-31,1799.55,Active,2023-04-23,A,61+,Endowment,Agent
8934,2073,2021-05-29,4956.93,Surrendered,2021-07-17,B,46-60,Annuity,Online
8935,2336,2024-02-29,781.29,Active,2024-11-29,A,61+,Annuity,Referral
8936,338,2021-05-01,1436.9,Lapsed,2021-05-03,A,18-30,Annuity,Online
8937,1938,2020-05-24,1240.76,Active,2021-08-18,B,18-30,Endowment,Branch
8938,1818,2024-02-03,1316.93,Active,2024-09-15,B,18-30,Annuity,Branch
8939,137,2023-10-30,722.13,Surrendered,2024-08-02,A,61+,Whole Life,Branch
8940,2556,2021-08-23,2272.88,Active,2021-12-12,B,46-60,Endowment,Agent
8941,2275,2024-02-02,6684.71,Active,2024-04-13,B,18-30,Annuity,Agent
8942,320,2021-07-02,5587.47,Active,2022-09-14,A,61+,Endowment,Referral
8943,1864,2022-10-22,5528.61,Active,2023-01-16,A,31-45,Whole Life,Branch
8944,916,2023-02-20,1537.08,Lapsed,2024-08-25,B,61+,Term Life,Online
8945,1206,2024-08-27,1797.02,Active,2024-11-18,B,61+,Endowment,Agent
8946,1898,2024-10-04,2454.45,Active,2025-09-15,A,31-45,Term Life,Agent
8947,2134,2021-11-24,6290.28,Lapsed,2022-12-05,A,31-45,Endowment,Branch
8948,926,2021-03-04,3330.52,Active,2021-11-16,B,31-45,Whole Life,Agent
8949,2101,2023-05-16,2820.26,Lapsed,2029-02-08,B,31-45,Term Life,Branch
8950,2908,2023-12-12,1780.43,Active,2024-06-01,A,18-30,Annuity,Referral
8951,2915,2019-12-13,7083.5,Active,2022-02-04,B,46-60,Annuity,Agent
8952,1259,2021-11-21,926.32,Active,2022-01-27,B,31-45,Term Life,Online
8953,1983,2021-06-26,3356.37,Surrendered,2021-11-23,B,46-60,Endowment,Agent
8954,433,2021-10-20,2907.8,Active,2021-12-16,A,46-60,Term Life,Referral
8955,999,2020-07-29,1406.48,Active,2021-07-01,B,18-30,Annuity,Branch
8956,2148,2019-07-18,2041.88,Active,2020-07-23,B,46-60,Endowment,Online
8957,990,2022-09-27,1855.88,Active,2023-05-05,A,31-45,Term Life,Referral
8958,599,2024-06-21,6789.39,Active,2025-09-28,B,61+,Endowment,Online
8959,2451,2022-06-08,4052.1,Active,2024-06-15,A,61+,Endowment,Branch
8960,396,2021-10-13,3657.94,Active,2023-04-12,A,61+,Whole Life,Referral
8961,415,2019-01-26,2206.75,Active,2019-05-06,A,46-60,Whole Life,Online
8962,939,2023-04-08,5191.28,Active,2023-08-26,A,61+,Endowment,Agent
